Date,District,Ward,Types of houses,Floors,Rooms,Area,Price (million)/m2,Total Price (million)
07/29/2020,1.5706544021424536,1504,3,-0.40240091323878513,-0.6516843351139304,-0.053514434779213506,-0.41311602012477083,-0.08697398625529439
07/02/2020,-1.0162846280468234,604,3,0.5488367485298231,0.12316058118968629,-0.04815020846411575,1.147443614892484,-0.0073757017062484765
08/01/2020,-0.44140928800476187,811,3,0.5488367485298231,-0.6516843351139304,-0.05029589899015485,-0.5195468516270938,-0.08782801718416423
07/27/2020,0.7083413920793612,1206,3,1.5000744102984314,0.12316058118968629,-0.03634891057090069,0.0035357704263400775,-0.04075360642357823
07/29/2020,0.13346605203729967,1002,3,-1.3536385750073934,-0.6516843351139304,-0.064242887409409,-0.7331751232620087,-0.10838895302250583
07/31/2020,-0.7288469580257927,709,2,0.5488367485298231,-0.6516843351139304,-0.053514434779213506,0.8432277567808023,-0.03647677565050063
08/02/2020,-0.1539716179837311,909,3,-0.40240091323878513,-0.6516843351139304,-0.064242887409409,-0.20229864680084167,-0.09416366334740375
07/02/2020,-1.0162846280468234,604,3,-1.3536385750073934,-0.6516843351139304,-0.029911838992783393,-0.5482946752621751,-0.0681466185100907
03/28/2020,0.995779062100392,1304,2,0.5488367485298231,1.6728504137969196,-0.039567446359959346,0.17372288634602118,-0.03647523500540946
07/30/2020,-0.44140928800476187,811,3,-1.3536385750073934,-1.4265292514175472,-0.06102435162035036,-0.39918929667488695,-0.09553192737114732
07/29/2020,0.42090372205833043,1106,3,-1.3536385750073934,0.12316058118968629,0.00012782837176402364,-0.7644783089979861,-0.06044065412965273
03/28/2020,0.995779062100392,1304,3,1.5000744102984314,0.8980054974933029,-0.037421755833920246,-0.4628178129872002,-0.0707124773180342
07/29/2020,1.5706544021424536,1504,3,0.5488367485298231,1.6728504137969196,-0.03205752951882249,0.26405493661269863,-0.015933129273737676
07/29/2020,-0.44140928800476187,811,3,0.5488367485298231,0.12316058118968629,-0.04815020846411575,-0.5646489927079102,-0.08766042923480294
07/29/2020,-2.1660353081309465,203,3,-1.3536385750073934,-0.6516843351139304,-0.05029589899015485,-0.848677490222513,-0.10237992361859358
07/29/2020,-0.44140928800476187,811,3,0.5488367485298231,0.12316058118968629,-0.0470773632010962,-0.5195468516270938,-0.08440419024322902
07/29/2020,0.42090372205833043,1106,3,-0.40240091323878513,1.6728504137969196,-0.042785982149018,-0.5728261514307778,-0.08269441655761026
07/27/2020,-0.7288469580257927,709,3,0.5488367485298231,-0.6516843351139304,-0.051368744253174406,0.3055795707522604,-0.0535933426133581
06/09/2020,-1.0162846280468234,604,3,0.5488367485298231,-0.6516843351139304,-0.05029589899015485,-0.24855070082706132,-0.075846420310164
07/27/2020,1.5706544021424536,1504,3,-1.3536385750073934,0.12316058118968629,-0.02454761267768564,0.22010270847728552,-0.003951703582525343
07/27/2020,1.5706544021424536,1504,3,-0.40240091323878513,-0.6516843351139304,0.021584733632155035,-0.6686522302143819,-0.031339580185400576
02/19/2020,1.2832167321214227,1404,1,0.5488367485298231,0.8980054974933029,0.020511888369135485,0.8871799849162154,0.17408370250755997
07/30/2020,-0.1539716179837311,909,3,-0.40240091323878513,-1.4265292514175472,-0.053514434779213506,-0.6686522302143819,-0.09724495352973633
07/29/2020,-0.1539716179837311,909,3,0.5488367485298231,0.12316058118968629,-0.013819160047490134,-0.8374338969785702,-0.07756013119990463
07/29/2020,-0.44140928800476187,811,3,-0.40240091323878513,0.12316058118968629,-0.04815020846411575,-0.45872923362576634,-0.08269356064367071
08/01/2020,1.2832167321214227,1405,2,1.5000744102984314,3.222540246404153,-0.0449316726750571,0.276192906591955,-0.04160883563196343
07/29/2020,-0.44140928800476187,811,3,-0.40240091323878513,0.12316058118968629,-0.0470773632010962,-0.41311602012477083,-0.07927076079946294
07/29/2020,-0.1539716179837311,909,3,0.5488367485298231,0.12316058118968629,-0.042785982149018,0.5451447677112709,-0.0227804407900323
07/29/2020,-0.1539716179837311,909,2,-1.3536385750073934,-0.6516843351139304,-0.013819160047490134,-0.8374338969785702,-0.07756013119990463
07/25/2020,0.7083413920793612,1206,3,-0.40240091323878513,0.12316058118968629,0.00012782837176402364,-0.28534791507996526,-0.009085817757443052
08/04/2020,-1.591159968088885,403,3,-1.3536385750073934,-1.4265292514175472,-0.053514434779213506,-0.6047681776919791,-0.09467721171112585
07/26/2020,0.42090372205833043,1106,2,-0.40240091323878513,0.12316058118968629,-0.010600624258431482,-0.6413098557347935,-0.05702042202726356
07/30/2020,1.2832167321214227,1405,3,1.5000744102984314,0.12316058118968629,-0.053514434779213506,0.4173766626664653,-0.0535933426133581
07/27/2020,-0.7288469580257927,709,3,1.5000744102984314,0.8980054974933029,-0.021329076888626987,-0.14697505731644087,-0.027063434143474584
07/14/2020,-0.44140928800476187,811,3,0.5488367485298231,1.6728504137969196,-0.042785982149018,-0.5089420989083749,-0.07927076079946294
07/31/2020,-1.591159968088885,403,3,0.5488367485298231,0.12316058118968629,-0.064242887409409,0.35349261014406247,-0.07927076079946294
07/29/2020,-1.591159968088885,403,3,0.5488367485298231,-0.6516843351139304,-0.06102435162035036,-0.09369575751275694,-0.08611807231575756
08/05/2020,-0.44140928800476187,812,3,-0.40240091323878513,-0.6516843351139304,-0.041713136885998446,-0.5456115450562342,-0.0801295848463942
07/02/2020,-0.7288469580257927,709,3,-0.40240091323878513,0.12316058118968629,-0.03420322004486159,0.09259013964256953,-0.031342319110007094
07/29/2020,1.2832167321214227,1405,2,-2.3048762367760016,0.12316058118968629,-0.012746314784470584,4.8290815617585565,0.43940829344179344
03/17/2020,0.995779062100392,1304,2,3.402549733835648,3.222540246404153,-0.02669330320372474,0.06895304020928059,-0.019354217290066384
07/29/2020,-0.1539716179837311,909,2,0.5488367485298231,-0.6516843351139304,-0.05029589899015485,0.293441600773004,-0.05188322656216353
07/29/2020,-0.1539716179837311,909,3,-0.40240091323878513,-0.6516843351139304,-0.06853426846148722,-0.23743487568816318,-0.10118215765160574
07/14/2020,0.7083413920793612,1206,3,0.5488367485298231,0.12316058118968629,-0.04815020846411575,-0.5318125897113952,-0.08612064005757616
07/29/2020,-0.1539716179837311,909,3,-0.40240091323878513,0.12316058118968629,-0.013819160047490134,-0.8374338969785702,-0.07756013119990463
08/04/2020,-0.44140928800476187,812,3,0.5488367485298231,1.6728504137969196,-0.015964850573529234,-0.4082608321330683,-0.04161568294347974
07/27/2020,-1.591159968088885,403,3,-0.40240091323878513,-0.6516843351139304,-0.042785982149018,-0.09369575751275694,-0.057016998371505416
07/29/2020,1.2832167321214227,1405,3,0.5488367485298231,0.12316058118968629,-0.02669330320372474,0.6961666678742309,0.0268642795309828
06/23/2020,-1.591159968088885,403,2,0.5488367485298231,0.12316058118968629,-0.02562045794070519,4.104380869944419,0.2853472079809225
07/02/2020,0.7083413920793612,1206,3,-1.3536385750073934,-0.6516843351139304,-0.02347476741466609,-0.6884562864963267,-0.07242173745528924
07/02/2020,0.7083413920793612,1206,3,0.5488367485298231,-0.6516843351139304,-0.051368744253174406,-0.27333771320575356,-0.07841347739762286
07/27/2020,-0.1539716179837311,909,3,-0.40240091323878513,-0.6516843351139304,-0.05244158951619395,-0.5677154272289856,-0.09211118172039444
06/23/2020,-1.591159968088885,403,2,-1.3536385750073934,-0.6516843351139304,-0.055660125305252606,0.6819844082142577,-0.04845991316959202
07/27/2020,-0.1539716179837311,909,3,-0.40240091323878513,0.12316058118968629,-0.021329076888626987,-0.5408841251695764,-0.05872882625057907
08/04/2020,-0.44140928800476187,812,2,-0.40240091323878513,0.12316058118968629,-0.012746314784470584,-0.3943341086831844,-0.036475748553773175
07/25/2020,0.42090372205833043,1106,3,-0.40240091323878513,0.8980054974933029,-0.04815020846411575,-0.4952709116685809,-0.08440710035062345
06/09/2020,-1.0162846280468234,604,3,0.5488367485298231,-0.6516843351139304,-0.05244158951619395,-0.17610618526665656,-0.07584624912737609
07/28/2020,-2.1660353081309465,201,3,0.5488367485298231,0.12316058118968629,-0.037421755833920246,-0.7750830617167049,-0.08953916033208627
07/28/2020,-1.8785976381099156,305,3,-0.40240091323878513,-0.6516843351139304,-0.04815020846411575,-0.4404583946043592,-0.08183679079019435
08/04/2020,-1.0162846280468234,605,2,0.5488367485298231,0.12316058118968629,-0.042785982149018,1.0242751616292916,0.0028969773960725383
08/04/2020,-0.44140928800476187,812,3,-0.40240091323878513,0.12316058118968629,-0.021329076888626987,-0.3066851886224478,-0.039902143236527
06/23/2020,-0.7288469580257927,709,3,-1.3536385750073934,-0.6516843351139304,-0.06638857793544811,-0.058176224310300985,-0.09382061304043739
07/02/2020,0.42090372205833043,1106,3,-2.3048762367760016,-2.2013741677211636,-0.057805815831291706,-0.6391377979490318,-0.09998285103952674
08/04/2020,-0.7288469580257927,710,3,-0.40240091323878513,0.12316058118968629,-0.053514434779213506,-0.7325362827367847,-0.09981269534834682
08/04/2020,-0.44140928800476187,812,2,-2.3048762367760016,-1.4265292514175472,-0.037421755833920246,0.190204971896801,-0.031341292013279655
03/09/2020,-1.591159968088885,403,3,-0.40240091323878513,0.12316058118968629,-0.029911838992783393,-0.2656716269030651,-0.04845648951383388
06/23/2020,0.42090372205833043,1106,3,0.5488367485298231,-0.6516843351139304,-0.04815020846411575,-0.6047681776919791,-0.08954172807390487
07/28/2020,-1.0162846280468234,605,3,0.5488367485298231,1.6728504137969196,-0.03205752951882249,-0.06814213650379583,-0.0381868917016952
06/09/2020,0.42090372205833043,1106,3,-1.3536385750073934,-0.6516843351139304,-0.051368744253174406,-0.712604458349795,-0.09724632299203959
07/27/2020,1.5706544021424536,1504,2,2.4513120720670396,1.6728504137969196,-0.005236397943333729,0.29816902065966155,0.042273298184464306
08/04/2020,-1.0162846280468234,606,3,0.5488367485298231,0.12316058118968629,-0.037421755833920246,-0.06533123819281013,-0.04674774292494256
08/04/2020,-1.591159968088885,404,3,0.5488367485298231,1.6728504137969196,-0.035276065307881146,-0.08015233837800752,-0.04418137056863533
07/14/2020,1.5706544021424536,1504,3,0.5488367485298231,-0.6516843351139304,-0.039567446359959346,0.10830561656308067,-0.04024399526397802
07/29/2020,-1.591159968088885,404,3,-0.40240091323878513,0.12316058118968629,-0.04815020846411575,-0.27627637962178414,-0.07413784490406057
08/04/2020,-0.7288469580257927,710,3,-0.40240091323878513,-1.4265292514175472,-0.053514434779213506,-0.2640106415374827,-0.08098087685065751
08/04/2020,0.42090372205833043,1107,3,-0.40240091323878513,0.12316058118968629,-0.049223053727135306,0.16937877077449773,-0.05530414339570431
07/29/2020,1.2832167321214227,1405,3,0.5488367485298231,0.8980054974933029,-0.03205752951882249,0.2129476945947764,-0.01935678503188499
07/28/2020,1.2832167321214227,1405,3,1.5000744102984314,-0.6516843351139304,-0.0406402916229789,0.6059623857125982,-0.014222670856967278
07/02/2020,1.5706544021424536,1504,2,-0.40240091323878513,0.12316058118968629,-0.03420322004486159,0.46528970205826736,-0.007373989878369396
07/02/2020,0.7083413920793612,1206,3,-0.40240091323878513,0.12316058118968629,-0.020256231625607437,-0.6696743750547404,-0.06814182539202929
08/04/2020,-0.7288469580257927,710,2,1.5000744102984314,1.6728504137969196,-0.021329076888626987,4.804039013169774,0.37093654774115037
08/03/2020,-0.44140928800476187,812,3,0.5488367485298231,-0.6516843351139304,-0.042785982149018,-0.4610290595165729,-0.07670301898085245
06/09/2020,1.5706544021424536,1504,3,-0.40240091323878513,-0.6516843351139304,-0.05887866109431126,-0.37478558861132916,-0.09210946989251535
08/04/2020,0.42090372205833043,1107,3,0.5488367485298231,0.12316058118968629,-0.05244158951619395,-0.2379459481083425,-0.0784146756771382
08/01/2020,-0.7288469580257927,710,2,0.5488367485298231,0.12316058118968629,-0.021329076888626987,4.356850645512955,0.3349881622806036
08/04/2020,-1.591159968088885,405,3,0.5488367485298231,0.8980054974933029,-0.05029589899015485,0.3708690724301562,-0.04845991316959202
08/04/2020,0.995779062100392,1305,2,0.5488367485298231,0.8980054974933029,-0.030984684255802943,-0.3943341086831844,-0.0587293397989428
07/26/2020,-0.1539716179837311,909,3,-0.40240091323878513,-0.6516843351139304,-0.05244158951619395,-0.5882860921411992,-0.09296555501484009
07/26/2020,-0.1539716179837311,909,3,-0.40240091323878513,-0.6516843351139304,-0.037421755833920246,-0.6614972163318728,-0.08269099290185211
07/30/2020,-1.0162846280468234,606,3,0.5488367485298231,0.12316058118968629,0.07522699678313256,-1.04774019788232,-0.0604492132690481
06/09/2020,1.5706544021424536,1504,3,-0.40240091323878513,-0.6516843351139304,-0.04815020846411575,-0.3309611285809608,-0.07670216306691292
07/25/2020,-0.1539716179837311,909,3,-2.3048762367760016,-0.6516843351139304,-0.021329076888626987,-0.9050232245472722,-0.08800108298273858
06/09/2020,1.5706544021424536,1504,3,0.5488367485298231,0.12316058118968629,-0.04815020846411575,-0.27627637962178414,-0.07413784490406057
08/01/2020,-1.591159968088885,405,2,-0.40240091323878513,-1.4265292514175472,-0.06746142319846767,-0.018568111746411334,-0.09467789644227748
08/01/2020,-0.44140928800476187,812,3,-0.40240091323878513,-0.6516843351139304,-0.04815020846411575,-0.45872923362576634,-0.08269356064367071
08/01/2020,-0.44140928800476187,812,3,-0.40240091323878513,-0.6516843351139304,-0.0449316726750571,-0.4770000726471736,-0.0799554919510924
07/25/2020,-0.1539716179837311,909,3,-0.40240091323878513,0.12316058118968629,-0.041713136885998446,-0.2339851368519535,-0.06301147723844554
03/11/2020,1.5706544021424536,1504,2,0.5488367485298231,0.8980054974933029,-0.021329076888626987,0.2896085576216597,0.008032461033293506
08/01/2020,0.42090372205833043,1107,3,-0.40240091323878513,0.12316058118968629,-0.051368744253174406,-0.45297966889875024,-0.08611533339115104
07/31/2020,-0.7288469580257927,710,2,-0.40240091323878513,0.12316058118968629,-0.06209719688336991,1.4744021957021416,-0.04160952036311506
07/31/2020,-0.7288469580257927,710,3,0.5488367485298231,-0.6516843351139304,-0.051368744253174406,-0.03377251624674316,-0.06814251012318093
07/29/2020,-1.0162846280468234,606,3,-0.40240091323878513,0.12316058118968629,-0.051368744253174406,-0.07376393312576725,-0.06985707692686109
07/25/2020,0.7083413920793612,1207,3,0.5488367485298231,-0.6516843351139304,-0.049223053727135306,-0.30042455147525243,-0.07670507317430734
07/31/2020,-0.7288469580257927,710,2,-0.40240091323878513,-0.6516843351139304,-0.037421755833920246,4.875078079574686,0.25111287577569213
07/30/2020,0.42090372205833043,1107,3,-0.40240091323878513,0.8980054974933029,-0.0406402916229789,-0.7325362827367847,-0.08954172807390487
07/25/2020,-0.1539716179837311,909,3,-0.40240091323878513,-1.4265292514175472,-0.05673297056827216,-0.5195468516270938,-0.09467567106603468
07/30/2020,-0.7288469580257927,710,3,0.5488367485298231,-0.6516843351139304,-0.053514434779213506,0.5876915466911913,-0.04674774292494256
08/04/2020,0.42090372205833043,1108,2,0.5488367485298231,1.6728504137969196,-0.021329076888626987,0.22572450509925696,0.0028969773960725383
07/26/2020,1.2832167321214227,1405,3,1.5000744102984314,0.12316058118968629,-0.042785982149018,0.0819853869238507,-0.047601945036600306
08/04/2020,0.42090372205833043,1108,3,-0.40240091323878513,-0.6516843351139304,-0.03420322004486159,-0.4929710857777743,-0.068999793525021
06/23/2020,0.7083413920793612,1207,3,0.5488367485298231,-0.6516843351139304,-0.0449316726750571,-0.09369575751275694,-0.06044065412965273
07/29/2020,-1.0162846280468234,606,3,1.5000744102984314,0.8980054974933029,-0.042785982149018,0.48126071518886804,-0.02620409654817961
07/25/2020,-0.7288469580257927,710,3,-0.40240091323878513,0.12316058118968629,-0.014892005310509684,-0.09369575751275694,-0.012509473515590364
06/09/2020,0.7083413920793612,1207,3,-0.40240091323878513,0.12316058118968629,-0.042785982149018,-0.31728994134116667,-0.068999793525021
08/02/2020,0.995779062100392,1305,3,-0.40240091323878513,0.12316058118968629,-0.03634891057090069,-0.2186529642465768,-0.05444720235944005
07/25/2020,-0.1539716179837311,909,3,-1.3536385750073934,-1.4265292514175472,-0.06960711372450676,-0.19591024154860137,-0.1018668888032352
07/27/2020,-1.0162846280468234,606,2,-1.3536385750073934,-0.6516843351139304,-0.02562045794070519,2.872313032997359,0.19290713304864182
07/25/2020,-0.7288469580257927,710,3,0.5488367485298231,0.12316058118968629,-0.04600451793807665,-0.2663104674282893,-0.07070939602785187
07/25/2020,-0.1539716179837311,909,3,0.5488367485298231,-0.6516843351139304,-0.051368744253174406,-0.17355082316576043,-0.07413527716224197
08/03/2020,0.42090372205833043,1108,3,-0.40240091323878513,-1.4265292514175472,-0.055660125305252606,-0.2807482632983523,-0.08457605776228802
07/14/2020,-1.0162846280468234,606,3,-0.40240091323878513,-0.6516843351139304,-0.041713136885998446,-0.34297133045517264,-0.06899825287992983
02/29/2020,1.5706544021424536,1504,2,0.5488367485298231,0.12316058118968629,-0.017037695836548787,1.9226127081993196,0.15695874758809505
08/01/2020,0.42090372205833043,1108,3,0.5488367485298231,0.12316058118968629,-0.051368744253174406,-0.23347406443177418,-0.07670438844315572
07/31/2020,0.42090372205833043,1108,3,0.5488367485298231,0.12316058118968629,-0.053514434779213506,-0.09369575751275694,-0.07413527716224197
07/14/2020,-0.7288469580257927,710,3,-0.40240091323878513,-0.6516843351139304,-0.0449316726750571,-0.3962506302588566,-0.07584436611670911
03/26/2020,-0.7288469580257927,710,2,-1.3536385750073934,-0.6516843351139304,-0.053514434779213506,-0.008474431447871616,-0.07070990957621558
07/14/2020,-0.7288469580257927,711,3,-0.40240091323878513,-0.6516843351139304,-0.053514434779213506,-0.3066851886224478,-0.08269612838548933
08/01/2020,-0.44140928800476187,812,2,0.5488367485298231,0.12316058118968629,-0.04600451793807665,0.11354410886991766,-0.05187911817525374
08/01/2020,-0.7288469580257927,712,2,3.402549733835648,0.8980054974933029,-0.03634891057090069,1.6283627622811323,0.05938524321204828
07/02/2020,-0.1539716179837311,909,3,-0.40240091323878513,0.12316058118968629,-0.0449316726750571,-0.41311602012477083,-0.07670301898085245
07/30/2020,0.42090372205833043,1108,3,0.5488367485298231,-0.6516843351139304,-0.0449316726750571,-0.6484648696173027,-0.08868512940321642
07/30/2020,-0.7288469580257927,712,3,-0.40240091323878513,0.12316058118968629,-0.0470773632010962,-0.16473482391766886,-0.06729070457055386
06/23/2020,-0.7288469580257927,712,3,-0.40240091323878513,0.12316058118968629,-0.037421755833920246,0.4457411819864121,-0.015934841101616755
07/02/2020,-0.1539716179837311,909,3,-0.40240091323878513,-0.6516843351139304,-0.04815020846411575,-0.42218755558295196,-0.080980020936718
07/29/2020,0.42090372205833043,1108,2,0.5488367485298231,1.6728504137969196,-0.029911838992783393,0.02921715954034606,-0.027911816040343495
07/14/2020,-1.0162846280468234,606,3,0.5488367485298231,-1.4265292514175472,-0.05029589899015485,-0.15183024530814343,-0.07157010308545009
07/14/2020,-1.0162846280468234,606,3,0.5488367485298231,1.6728504137969196,-0.02669330320372474,0.4173766626664653,0.0063206331542198495
03/14/2020,-1.0162846280468234,606,2,1.5000744102984314,1.6728504137969196,0.010856281001959529,0.45992344164638566,0.09533054738241274
08/01/2020,-0.44140928800476187,812,4,0.5488367485298231,1.6728504137969196,0.010856281001959529,-0.1504247961526506,0.02173393137739904
07/02/2020,-0.1539716179837311,909,3,-1.3536385750073934,1.6728504137969196,0.10741235467371908,-0.7396912966192939,0.026848873080071143
08/04/2020,0.7083413920793612,1208,3,0.5488367485298231,0.12316058118968629,-0.04600451793807665,-0.3699304006196266,-0.0758460779445882
06/09/2020,-0.1539716179837311,909,3,-2.3048762367760016,-1.4265292514175472,-0.06531573267242856,-0.7661392943635686,-0.11008314907442503
02/13/2020,-0.1539716179837311,909,2,-0.40240091323878513,-1.4265292514175472,-0.07389849477658497,-0.5815143825738246,-0.11384934159117496
08/03/2020,-1.0162846280468234,607,3,0.5488367485298231,1.6728504137969196,-0.04815020846411575,0.1252987745340398,-0.05530688232031084
08/03/2020,1.5706544021424536,1505,3,-0.40240091323878513,1.6728504137969196,-0.037421755833920246,-0.5764036583720323,-0.07756064474826836
07/29/2020,0.42090372205833043,1108,3,0.5488367485298231,1.6728504137969196,-0.0449316726750571,-0.2282355721249372,-0.06729036220497805
07/28/2020,0.42090372205833043,1108,3,-0.40240091323878513,0.12316058118968629,-0.02776614846674429,-0.022656691107845024,-0.027911816040343495
07/02/2020,-0.1539716179837311,910,3,0.5488367485298231,-0.6516843351139304,-0.04815020846411575,-0.13023743555557132,-0.06728967747382643
08/01/2020,0.995779062100392,1305,3,0.5488367485298231,0.8980054974933029,-0.042785982149018,-0.28534791507996526,-0.06728796564594736
08/03/2020,1.5706544021424536,1505,3,0.5488367485298231,0.8980054974933029,-0.0449316726750571,-0.19450479239310853,-0.06557305647669137
07/29/2020,-1.591159968088885,405,2,1.5000744102984314,-1.4265292514175472,-0.029911838992783393,0.6433984404907263,0.014877718356133227
08/03/2020,1.5706544021424536,1505,3,-0.40240091323878513,0.12316058118968629,-0.021329076888626987,-0.5622213987120589,-0.060444077785410874
05/20/2020,-1.591159968088885,405,1,-0.40240091323878513,0.8980054974933029,0.008710590475920429,-0.03556126971737045,0.032004898651840974
07/27/2020,0.42090372205833043,1108,2,-0.40240091323878513,0.12316058118968629,-0.03205752951882249,-0.19591024154860137,-0.04674603109706348
05/20/2020,-0.1539716179837311,911,2,-0.40240091323878513,1.6728504137969196,0.017293352580076832,0.22572450509925696,0.07992923195438704
08/03/2020,-0.1539716179837311,912,3,-0.40240091323878513,0.12316058118968629,-0.04815020846411575,-0.27627637962178414,-0.07413784490406057
08/02/2020,-1.591159968088885,406,3,-0.40240091323878513,0.12316058118968629,-0.042785982149018,-0.14160879690455902,-0.0595847401901159
07/31/2020,-0.44140928800476187,812,3,0.5488367485298231,0.12316058118968629,-0.04815020846411575,-0.23973470157896978,-0.07242430519710785
08/01/2020,1.5706544021424536,1505,3,-0.40240091323878513,0.12316058118968629,-0.051368744253174406,-0.27333771320575356,-0.07841347739762286
07/02/2020,-1.591159968088885,406,3,-0.40240091323878513,-0.6516843351139304,-0.04815020846411575,0.05234318655345589,-0.05872797033663953
08/02/2020,-0.7288469580257927,713,3,2.4513120720670396,4.772230079011386,-0.005236397943333729,1.1839852929352985,0.13128406832659673
07/26/2020,0.42090372205833043,1108,3,0.5488367485298231,1.6728504137969196,-0.037421755833920246,-0.44863555332722677,-0.06985741929243691
08/01/2020,1.5706544021424536,1505,3,1.5000744102984314,0.12316058118968629,-0.04815020846411575,-0.5062589687024341,-0.08492236054222461
07/02/2020,1.2832167321214227,1405,3,0.5488367485298231,-0.6516843351139304,-0.037421755833920246,-0.06533123819281013,-0.04674774292494256
06/09/2020,-1.591159968088885,406,3,-0.40240091323878513,0.12316058118968629,-0.03634891057090069,0.3368827564882376,-0.02020927531566367
06/23/2020,0.42090372205833043,1108,3,-0.40240091323878513,0.12316058118968629,-0.0449316726750571,-0.5778091075275252,-0.08508789429813103
07/26/2020,-0.7288469580257927,713,3,0.5488367485298231,-0.6516843351139304,-0.05244158951619395,-0.17610618526665656,-0.07584624912737609
08/01/2020,1.5706544021424536,1505,3,1.5000744102984314,-0.6516843351139304,-0.05244158951619395,-0.36162547379171417,-0.08355152877666243
08/01/2020,-0.1539716179837311,912,2,-0.40240091323878513,0.12316058118968629,-0.037421755833920246,-0.5195468516270938,-0.07413270942042337
08/01/2020,0.7083413920793612,1208,3,0.5488367485298231,0.12316058118968629,-0.03999658446516716,-0.4891380426264302,-0.07513618292313633
07/30/2020,1.5706544021424536,1505,3,0.5488367485298231,0.12316058118968629,-0.0470773632010962,-0.058176224310300985,-0.06215111254642312
07/14/2020,-0.7288469580257927,713,3,0.5488367485298231,-0.6516843351139304,-0.04815020846411575,-0.42218755558295196,-0.080980020936718
08/01/2020,-1.3037222980678542,507,3,0.5488367485298231,-0.6516843351139304,-0.04815020846411575,-0.42218755558295196,-0.080980020936718
07/26/2020,1.5706544021424536,1505,3,0.5488367485298231,-0.6516843351139304,-0.0470773632010962,-0.5017870850258659,-0.08354759157254056
07/30/2020,-0.44140928800476187,812,4,-0.40240091323878513,1.6728504137969196,0.034458876788389645,-0.03888324044853528,0.0744595995151709
07/29/2020,-0.44140928800476187,812,4,0.5488367485298231,0.12316058118968629,0.017293352580076832,0.02615072501927061,0.05426003054210176
07/02/2020,-0.1539716179837311,912,2,0.5488367485298231,-0.6516843351139304,-0.05887866109431126,-0.24701748356652362,-0.08782990019483122
07/29/2020,-0.44140928800476187,812,3,0.5488367485298231,-0.6516843351139304,-0.04815020846411575,-0.5499556606277575,-0.08697141851347578
08/04/2020,1.5706544021424536,1506,3,-0.40240091323878513,-0.6516843351139304,-0.03634891057090069,-0.32981121563555765,-0.06129793753149281
08/04/2020,1.5706544021424536,1506,3,0.5488367485298231,0.12316058118968629,-0.0470773632010962,-0.3420769537198589,-0.07584436611670911
07/31/2020,-1.591159968088885,407,2,-1.3536385750073934,0.12316058118968629,-0.03205752951882249,-0.055365325999315276,-0.03733097776215837
07/31/2020,0.7083413920793612,1208,3,-0.40240091323878513,0.12316058118968629,-0.051690597832080264,-0.40276680361614153,-0.08435185966496575
07/14/2020,-1.8785976381099156,301,3,-0.40240091323878513,-0.6516843351139304,-0.053514434779213506,-0.6899895037568645,-0.09810257929715223
08/03/2020,1.5706544021424536,1506,3,0.5488367485298231,0.8980054974933029,-0.04815020846411575,-0.27627637962178414,-0.07413784490406057
06/23/2020,0.42090372205833043,1108,2,0.5488367485298231,0.12316058118968629,-0.04815020846411575,-0.05715407946994256,-0.06386259805992096
07/31/2020,-1.3037222980678542,507,3,0.5488367485298231,-0.6516843351139304,-0.053514434779213506,-0.13624253649267717,-0.07584539321343654
07/02/2020,-0.7288469580257927,713,3,-0.40240091323878513,0.12316058118968629,-0.0470773632010962,-0.21788635561630793,-0.06985433800225457
06/09/2020,0.42090372205833043,1108,3,0.5488367485298231,-0.6516843351139304,-0.05244158951619395,-0.15553552035444287,-0.07499187583293043
08/01/2020,-1.0162846280468234,607,2,-0.40240091323878513,0.12316058118968629,-0.0406402916229789,2.1270416762710083,0.07137043492459459
08/03/2020,0.42090372205833043,1109,3,0.5488367485298231,-0.6516843351139304,-0.051368744253174406,-0.512902910164764,-0.0886844446720648
06/09/2020,-0.7288469580257927,713,3,-1.3536385750073934,-1.4265292514175472,-0.0470773632010962,-0.2711656554199919,-0.07242413401431995
08/01/2020,-1.0162846280468234,607,2,-0.40240091323878513,0.12316058118968629,-0.0406402916229789,2.1270416762710083,0.07137043492459459
06/23/2020,-0.1539716179837311,912,2,1.5000744102984314,0.12316058118968629,-0.039567446359959346,0.6789179736931822,-0.007370395039823342
08/03/2020,1.5706544021424536,1506,3,0.5488367485298231,0.12316058118968629,-0.042785982149018,0.06601437379325,-0.048457858976137136
07/29/2020,-1.0162846280468234,607,3,0.5488367485298231,0.8980054974933029,-0.02669330320372474,0.08057993776835784,-0.018497447436590014
02/24/2020,-0.7288469580257927,713,2,-2.3048762367760016,-0.6516843351139304,-0.012746314784470584,1.9167353753672587,0.17407634164767996
08/04/2020,-0.1539716179837311,913,3,0.5488367485298231,0.12316058118968629,-0.042785982149018,0.7016606963911576,-0.014392484182571386
07/30/2020,-0.1539716179837311,913,2,-0.40240091323878513,0.12316058118968629,-0.0470773632010962,1.2550243593402106,0.0011878884416053977
08/03/2020,1.5706544021424536,1506,3,-2.3048762367760016,-1.4265292514175472,-0.05029589899015485,-0.42282639610817613,-0.08355169995945033
08/04/2020,-0.7288469580257927,714,2,0.5488367485298231,3.222540246404153,-0.005236397943333729,3.654126067766524,0.37949483122257915
07/25/2020,-0.44140928800476187,812,3,-0.40240091323878513,-0.6516843351139304,-0.03205752951882249,-0.694205851223343,-0.08012667473899977
